0.057311203;-0.23463176;9.788693-0.68715256;-0.7263898;-0.013388159
0.057311203;-0.23463176;9.788693-0.6937575;-0.7200878;-0.013198431
0.097414084;-0.24779987;9.794081-0.69057703;-0.7231685;-0.011428244
0.06808511;-0.23044191;9.801862-0.69190353;-0.7218875;-0.012165526
0.06808511;-0.23044191;9.801862-0.68193156;-0.73130995;-0.012456315
0.08424597;-0.24361002;9.827001-0.6816343;-0.7315898;-0.012292424
0.08364742;-0.25139117;9.800066-0.68275726;-0.7305311;-0.012911973
0.08364742;-0.25139117;9.800066-0.67014587;-0.7421099;-0.013316634
0.079457566;-0.24480712;9.791088-0.6697993;-0.74242616;-0.013127304
0.09083003;-0.25079262;9.816826-0.669181;-0.7429894;-0.012789728
0.09083003;-0.25079262;9.816826-0.67825896;-0.7347168;-0.01249439
0.06988076;-0.24420857;9.78989-0.6800001;-0.73308885;-0.0134330075
0.07287352;-0.24899697;9.822212-0.68018574;-0.73291487;-0.013533208
0.07287352;-0.24899697;9.822212-0.66422945;-0.74739724;-0.0140187275
0.07466917;-0.25797522;9.834184-0.6651666;-0.7465535;-0.014533477
0.059705406;-0.26276365;9.833585-0.6675369;-0.7444083;-0.01583836
0.059705406;-0.26276365;9.833585-0.6676106;-0.74434227;-0.015836148
0.057909753;-0.24480712;9.807249-0.66553664;-0.7462204;-0.014697189
0.064493805;-0.22445641;9.818023-0.6620377;-0.7493616;-0.012782785
0.064493805;-0.22445641;9.818023-0.6684819;-0.7436215;-0.012609227
0.06748656;-0.22505496;9.792285-0.66826046;-0.74382246;-0.0124896625
0.07706337;-0.23523031;9.785701-0.668485;-0.74361885;-0.012610849
0.07706337;-0.23523031;9.785701-0.6715129;-0.74088717;-0.01252134
0.08364742;-0.23882163;9.780912-0.6712094;-0.7411647;-0.012356846
0.08304887;-0.23882163;9.791686-0.67125726;-0.741121;-0.012382806
0.08304887;-0.23882163;9.791686-0.66811633;-0.7439523;-0.012478503
0.08245032;-0.23523031;9.80665-0.66767853;-0.74434906;-0.012240995
0.08185177;-0.2220622;9.800665-0.66601056;-0.74585617;-0.011337221
0.08185177;-0.2220622;9.800665-0.65993005;-0.7512389;-0.011509966
0.07466917;-0.24121583;9.802461-0.66335434;-0.74818623;-0.013358099
0.08424597;-0.25378537;9.828198-0.6638353;-0.7477549;-0.013618344
0.08424597;-0.25378537;9.828198-0.66049856;-0.75070184;-0.013723044
0.080056116;-0.24241292;9.821614-0.6594972;-0.7515915;-0.013174892
0.07287352;-0.24420857;9.821614-0.6605714;-0.7506372;-0.013762898
0.07287352;-0.24420857;9.821614-0.6638566;-0.747735;-0.013666361
0.063296705;-0.24839842;9.81922-0.6655504;-0.74621034;-0.014586732
0.063296705;-0.25558102;9.793482-0.6665698;-0.7452888;-0.015141701
0.063296705;-0.25558102;9.793482-0.6727415;-0.73972636;-0.014956653
0.09262568;-0.23523031;9.774927-0.66659;-0.7453341;-0.011619711
0.08544307;-0.24301147;9.78989-0.6684494;-0.7436505;-0.012625395
0.08544307;-0.24301147;9.78989-0.6717041;-0.7407137;-0.012524091
0.06988076;-0.23223756;9.807249-0.6721096;-0.740342;-0.012742379
0.06868366;-0.25318682;9.822811-0.6749872;-0.73769104;-0.014294588
0.06868366;-0.25318682;9.822811-0.66780055;-0.7441988;-0.014512583
0.08185177;-0.24361002;9.787497-0.6650154;-0.74671614;-0.013024254
0.07706337;-0.23642741;9.792884-0.66460735;-0.747083;-0.01280665
0.07706337;-0.23642741;9.792884-0.6644849;-0.74719185;-0.0128102405
0.07167641;-0.23283611;9.797073-0.6646372;-0.74705505;-0.012891867
0.06988076;-0.23702596;9.797672-0.6654166;-0.7463536;-0.013309831
0.06988076;-0.23702596;9.797672-0.65922076;-0.7518285;-0.013486471
0.06868366;-0.24061728;9.75697-0.65995395;-0.7511778;-0.013879134
0.079457566;-0.24540567;9.7958765-0.65922284;-0.7518267;-0.013487543
0.079457566;-0.24540567;9.7958765-0.6587782;-0.752216;-0.013500902
0.07167641;-0.24839842;9.787497-0.6601441;-0.7510043;-0.014225448
0.08903438;-0.24839842;9.788693-0.6580574;-0.75285363;-0.0131190065
0.08903438;-0.24839842;9.788693-0.6755963;-0.73716486;-0.01256136
0.08843583;-0.22744916;9.77373-0.6729792;-0.7395779;-0.011121742
0.07826047;-0.24420857;9.788095-0.6763324;-0.7364824;-0.012967303
0.07826047;-0.24420857;9.788095-0.67639214;-0.7364276;-0.01296546
0.07826047;-0.24540567;9.8042555-0.67651004;-0.7363182;-0.013030329
0.058508303;-0.23702596;9.834184-0.6777043;-0.7352071;-0.013688155
0.058508303;-0.23702596;9.834184-0.6676912;-0.7443073;-0.013967063
0.09322423;-0.25139117;9.80665-0.66554284;-0.74624985;-0.012803139
0.09801263;-0.26036942;9.795278-0.6661922;-0.7456641;-0.013154592
0.09801263;-0.26036942;9.795278-0.666131;-0.74571866;-0.013156653
0.09801263;-0.23762453;9.79827-0.6631059;-0.7484369;-0.011517769
0.08125322;-0.24361002;9.826403-0.6658217;-0.7459979;-0.012988723
0.08125322;-0.24361002;9.826403-0.66299343;-0.74851096;-0.01307441
0.09561843;-0.23403321;9.835979-0.66005284;-0.7511318;-0.011455551
0.09083003;-0.23463176;9.832987-0.6606918;-0.75056434;-0.011806749
0.09083003;-0.23463176;9.832987-0.6736174;-0.7389922;-0.011411218
0.06928221;-0.23942018;9.81503-0.6768388;-0.7360134;-0.013176073
0.057311203;-0.23523031;9.825804-0.6776981;-0.7352136;-0.013648231
0.057311203;-0.23523031;9.825804-0.6600387;-0.7510987;-0.014131523
0.07047931;-0.22744916;9.804854-0.6574278;-0.7534096;-0.012751574
0.057311203;-0.22685061;9.761759-0.6590451;-0.7519803;-0.0136057995
0.057311203;-0.22685061;9.761759-0.666895;-0.74503124;-0.013398225
0.06928221;-0.23104046;9.817424-0.6659066;-0.7459243;-0.012855025
0.06928221;-0.23104046;9.817424-0.6790156;-0.7340178;-0.012482308
0.06868366;-0.22266077;9.826403-0.6779944;-0.73497057;-0.011915039
0.07586627;-0.22505496;9.802461-0.67750084;-0.7354298;-0.011641228
0.07586627;-0.22505496;9.802461-0.67717844;-0.73572654;-0.011650536
0.06808511;-0.22804771;9.773131-0.67855674;-0.73444307;-0.012410398
0.065092355;-0.24720132;9.805453-0.6813018;-0.7318703;-0.013928144
0.065092355;-0.24720132;9.805453-0.6612214;-0.7500504;-0.014519777
0.07047931;-0.22625206;9.7958765-0.6577439;-0.7531353;-0.012662581
0.06868366;-0.24839842;9.777321-0.6610279;-0.7502228;-0.014416254
0.06868366;-0.24839842;9.777321-0.68079126;-0.732347;-0.013823276
0.063895255;-0.23343466;9.817424-0.6793089;-0.7337368;-0.01302531
0.07526772;-0.24121583;9.803658-0.6789793;-0.734045;-0.012848067
0.07526772;-0.24121583;9.803658-0.67891896;-0.73410076;-0.012849902
0.06748656;-0.24959552;9.817424-0.6809293;-0.73221654;-0.013934855
0.08065467;-0.23702596;9.807249-0.6777046;-0.7352332;-0.012196011
0.08065467;-0.23702596;9.807249-0.67731535;-0.7355915;-0.012207871
0.065092355;-0.23403321;9.801263-0.6788347;-0.73417556;-0.013022253
0.08364742;-0.23822308;9.789292-0.6771481;-0.7357469;-0.012118362
0.08364742;-0.23822308;9.789292-0.68430334;-0.7291004;-0.011895481
0.08723872;-0.23283611;9.809045-0.6831391;-0.73020154;-0.011257069
0.065092355;-0.24361002;9.793482-0.68721974;-0.72632414;-0.013499498
0.065092355;-0.24361002;9.793482-0.68416417;-0.7292014;-0.013591378
0.061501056;-0.23463176;9.816826-0.68337363;-0.72995013;-0.013165281
0.062099606;-0.23822308;9.788095-0.6838395;-0.72950923;-0.0134162735
0.062099606;-0.23822308;9.788095-0.6798518;-0.73322475;-0.0135320015
0.060303956;-0.23822308;9.79827-0.6800474;-0.7330412;-0.013636876
0.07047931;-0.24420857;9.822811-0.67953205;-0.7335241;-0.013360729
0.07047931;-0.24420857;9.822811-0.67346114;-0.73909855;-0.013542877
0.08185177;-0.24241292;9.822212-0.67186505;-0.74056506;-0.012678325
0.08304887;-0.25019407;9.81922-0.6727527;-0.73975044;-0.013158869
0.08304887;-0.25019407;9.81922-0.6733061;-0.73924696;-0.013141359
0.06628946;-0.24061728;9.816826-0.67406183;-0.73855066;-0.0135507
0.08065467;-0.23523031;9.807847-0.6716456;-0.7407714;-0.012243315
0.08065467;-0.23523031;9.807847-0.6706918;-0.7416346;-0.012271859
0.096216984;-0.2184709;9.806051-0.66646767;-0.7454659;-0.010068997
0.06928221;-0.23523031;9.820416-0.67206925;-0.7403743;-0.012992934
0.06928221;-0.23523031;9.820416-0.6824788;-0.7307952;-0.012690044
0.08903438;-0.22445641;9.79827-0.67875826;-0.7342845;-0.01065311
0.096815534;-0.23582886;9.807847-0.6792811;-0.73379666;-0.010938736
0.096815534;-0.23582886;9.807847-0.6919581;-0.7218608;-0.010526603
0.07347207;-0.22924481;9.801263-0.6939919;-0.71988887;-0.011635415
0.07347207;-0.23942018;9.794679-0.6952995;-0.71861404;-0.0123501355
0.07347207;-0.23942018;9.794679-0.69502205;-0.71888226;-0.012358773
0.07646482;-0.23523031;9.805453-0.6940848;-0.71979564;-0.011855105
0.06748656;-0.2208651;9.801862-0.6933514;-0.7205085;-0.011461423
0.06748656;-0.2208651;9.801862-0.67745703;-0.7354659;-0.011907892
0.06928221;-0.23223756;9.785701-0.67876697;-0.7342453;-0.012619727
0.08065467;-0.23403321;9.81084-0.6775739;-0.73535734;-0.011971305
0.08065467;-0.23403321;9.81084-0.66380894;-0.74779963;-0.012381272
0.08963293;-0.23283611;9.818622-0.66255015;-0.748926;-0.011711492
0.064493805;-0.23942018;9.822811-0.66645515;-0.7454175;-0.013792972
0.064493805;-0.23942018;9.822811-0.6692737;-0.74288946;-0.0137128495
0.080056116;-0.23223756;9.793482-0.6664599;-0.7454405;-0.01222906
0.08604162;-0.23463176;9.804854-0.6660305;-0.74582785;-0.012003091
0.08604162;-0.23463176;9.804854-0.65689445;-0.7538826;-0.012276015
0.07287352;-0.24241292;9.776723-0.6595828;-0.7515067;-0.013717157
0.06988076;-0.23582886;9.817424-0.6589463;-0.75207114;-0.013375447
0.06988076;-0.23582886;9.817424-0.66571814;-0.74608684;-0.01318349
0.06988076;-0.24420857;9.806051-0.6668655;-0.74505025;-0.013802353
0.063895255;-0.24959552;9.785701-0.668351;-0.7437027;-0.014605024
0.063895255;-0.24959552;9.785701-0.68114066;-0.73201436;-0.014223389
0.07227496;-0.25498247;9.776124-0.6808478;-0.7322898;-0.014066189
0.07526772;-0.24061728;9.807249-0.67850864;-0.73448074;-0.012812865
0.07526772;-0.24061728;9.807249-0.65210694;-0.7580052;-0.013592655
0.057311203;-0.25258827;9.818622-0.65582293;-0.7547538;-0.015588337
0.060902506;-0.25019407;9.793482-0.65514356;-0.75535095;-0.015222821
0.060902506;-0.25019407;9.793482-0.6778819;-0.73502666;-0.014562195
0.07287352;-0.25378537;9.801263-0.67685795;-0.73598;-0.014024308
0.07766192;-0.24600422;9.814431-0.67517924;-0.73753655;-0.01314405
0.07766192;-0.24600422;9.814431-0.6666541;-0.74524677;-0.013404771
0.063296705;-0.24660277;9.794081-0.6684926;-0.7435794;-0.014402104
0.07107786;-0.24420857;9.792884-0.6672506;-0.74470687;-0.0137280375
0.07107786;-0.24420857;9.792884-0.6736403;-0.7389354;-0.013537733
0.054917;-0.24361002;9.832987-0.6753775;-0.7373297;-0.014495209
0.06628946;-0.2172738;9.806051-0.67065823;-0.741671;-0.011899601
0.06628946;-0.2172738;9.806051-0.6797796;-0.7333239;-0.011652992
0.07287352;-0.23283611;9.837176-0.6809441;-0.73223233;-0.0122867925
0.08065467;-0.23882163;9.81503-0.6808302;-0.7323393;-0.012224754
0.08065467;-0.23882163;9.81503-0.66510475;-0.74664205;-0.012701995
0.07586627;-0.24241292;9.8042555-0.666166;-0.7456853;-0.013282419
0.07766192;-0.23942018;9.814431-0.66553676;-0.7462529;-0.012938205
0.07766192;-0.23942018;9.814431-0.6687247;-0.74339926;-0.012843366
0.07826047;-0.25318682;9.779716-0.6705465;-0.7417385;-0.013836919
0.08125322;-0.22445641;9.794679-0.6663593;-0.7455412;-0.011557059
0.08125322;-0.22445641;9.794679-0.663284;-0.74827707;-0.011645266
0.08125322;-0.25737667;9.816227-0.6675984;-0.7443901;-0.013991539
0.08484452;-0.23403321;9.809643-0.66410476;-0.7475418;-0.012090546
0.08484452;-0.23403321;9.809643-0.68275595;-0.7305556;-0.011523983
0.09142858;-0.23642741;9.820416-0.6822415;-0.7310403;-0.011248158
0.064493805;-0.23403321;9.794081-0.68529224;-0.7281541;-0.01288688
0.064493805;-0.23403321;9.794081-0.6592704;-0.75178254;-0.013622843
0.065092355;-0.22744916;9.783307-0.6583328;-0.7526127;-0.0131171085
0.079457566;-0.24779987;9.803059-0.6593352;-0.75172514;-0.013657801
0.079457566;-0.24779987;9.803059-0.6590883;-0.75194144;-0.01366527
0.08065467;-0.2208651;9.825205-0.6551871;-0.75537765;-0.0116020655
0.079457566;-0.23582886;9.834782-0.6573717;-0.75345844;-0.012756165
0.079457566;-0.23582886;9.834782-0.66763264;-0.7443868;-0.0124557335
0.09980828;-0.23283611;9.836577-0.6648043;-0.7469376;-0.010934806
0.07347207;-0.24540567;9.785102-0.66973865;-0.7424725;-0.013592078
0.07347207;-0.24540567;9.785102-0.6667124;-0.7451895;-0.013682943
0.08544307;-0.23044191;9.811439-0.6632073;-0.74834275;-0.011800824
0.08664017;-0.23942018;9.803059-0.6642913;-0.74737114;-0.012381993
0.08664017;-0.23942018;9.803059-0.6676859;-0.74434173;-0.012278005
0.07287352;-0.2208651;9.794081-0.6668803;-0.7450708;-0.0118400315
0.09561843;-0.21547815;9.8198185-0.66340804;-0.74819154;-0.009957913
0.09561843;-0.21547815;9.8198185-0.68584037;-0.72769266;-0.009289672
0.08065467;-0.24181437;9.809045-0.6911452;-0.7226142;-0.012131092
0.08245032;-0.24361002;9.770139-0.6912399;-0.72252256;-0.012182097
0.08245032;-0.24361002;9.770139-0.6851793;-0.72826934;-0.012376534
0.06988076;-0.24061728;9.821015-0.68619746;-0.72730035;-0.012936446
0.08544307;-0.23882163;9.822212-0.6840957;-0.72929716;-0.011781531
0.08544307;-0.23882163;9.822212-0.68706095;-0.7265057;-0.011687864
0.079457566;-0.23702596;9.82341-0.68756473;-0.7260246;-0.011956588
0.07766192;-0.24001873;9.81084-0.68820626;-0.7254107;-0.012299125
0.07766192;-0.24001873;9.81084-0.6821676;-0.7310893;-0.012485851
0.07167641;-0.25977087;9.809045-0.6854223;-0.728006;-0.014271127
0.08065467;-0.25737667;9.821614-0.68401027;-0.7293475;-0.013495583
0.08065467;-0.25737667;9.821614-0.6735833;-0.7389818;-0.013833676
0.09202713;-0.25737667;9.816227-0.6722316;-0.7402249;-0.013106165
0.06748656;-0.23463176;9.817424-0.6721678;-0.74028355;-0.013071834
0.06748656;-0.23463176;9.817424-0.67852205;-0.73446697;-0.012889141
0.058508303;-0.23942018;9.787497-0.68032193;-0.7327824;-0.013858337
0.065092355;-0.25558102;9.821614-0.68155104;-0.73162645;-0.014521651
0.065092355;-0.25558102;9.821614-0.669116;-0.7430086;-0.014900258
0.08664017;-0.24301147;9.807249-0.66497165;-0.7467618;-0.012629274
0.10220248;-0.22146365;9.790489-0.6603156;-0.7509204;-0.010093028
0.10220248;-0.22146365;9.790489-0.67300826;-0.7395712;-0.009703807
0.096216984;-0.24779987;9.785701-0.6772258;-0.73567784;-0.011970554
0.07227496;-0.25079262;9.80665-0.6804667;-0.73265064;-0.013721573
0.07227496;-0.25079262;9.80665-0.67067564;-0.7416183;-0.014023068
0.07107786;-0.22445641;9.783307-0.6673467;-0.74464667;-0.012235856
0.07287352;-0.25617957;9.8198185-0.67128503;-0.7410604;-0.014351145
0.07287352;-0.25617957;9.8198185-0.6776852;-0.73521596;-0.014151177
0.08185177;-0.25617957;9.807249-0.67662513;-0.73620236;-0.013583528
0.08783727;-0.25378537;9.7958765-0.6756077;-0.7371461;-0.013039501
0.08783727;-0.25378537;9.7958765-0.6653051;-0.74645174;-0.013372968
0.07766192;-0.24660277;9.8437605-0.665445;-0.7463257;-0.013446717
0.07347207;-0.24779987;9.829993-0.6661503;-0.7456894;-0.013818759
0.07347207;-0.24779987;9.829993-0.6732268;-0.73931086;-0.013605073
0.07706337;-0.24959552;9.814431-0.6730693;-0.7394558;-0.013520487
0.09861118;-0.24660277;9.830592-0.6700405;-0.7422292;-0.01189779
0.09861118;-0.24660277;9.830592-0.68278307;-0.73053104;-0.011476514
0.096815534;-0.24660277;9.79827-0.68307036;-0.7302599;-0.011629838
0.057909753;-0.23283611;9.798869-0.6860622;-0.72742254;-0.013230153
0.057909753;-0.23283611;9.798869-0.67681277;-0.7360316;-0.0134893805
0.06928221;-0.25198972;9.788095-0.6779853;-0.73493975;-0.014121741
0.08125322;-0.25438392;9.770139-0.6768931;-0.7359569;-0.013532649
0.08125322;-0.25438392;9.770139-0.6827738;-0.730508;-0.013341869
0.08963293;-0.23223756;9.76116-0.6788456;-0.7341952;-0.011234401
0.08843583;-0.23463176;9.784504-0.67926186;-0.7338065;-0.01145722
0.08843583;-0.23463176;9.784504-0.66215736;-0.749269;-0.011982608
0.062099606;-0.22505496;9.825804-0.663969;-0.7476483;-0.012928176
0.080056116;-0.23702596;9.8276-0.663417;-0.7481432;-0.012639787
0.080056116;-0.23702596;9.8276-0.68031937;-0.73281544;-0.012132419
0.08065467;-0.24660277;9.812635-0.6815516;-0.73165846;-0.012785421
0.080056116;-0.22266077;9.835979-0.67838293;-0.73462445;-0.011108536
0.080056116;-0.22266077;9.835979-0.67881024;-0.7342299;-0.011096128
0.08364742;-0.25677812;9.835381-0.6828017;-0.73048335;-0.0132641075
0.09202713;-0.24361002;9.795278-0.6801791;-0.7329504;-0.0118382685
0.09202713;-0.24361002;9.795278-0.67671424;-0.73614883;-0.011950367
0.08963293;-0.2220622;9.788095-0.6741637;-0.73850614;-0.010580919
0.09801263;-0.23582886;9.814431-0.6749236;-0.7378058;-0.0109883975
0.09801263;-0.23582886;9.814431-0.6658947;-0.7459606;-0.011274514
0.08065467;-0.24660277;9.822811-0.6693573;-0.74282426;-0.013152625
0.079457566;-0.24181437;9.78989-0.66894406;-0.74320036;-0.0129280165
0.079457566;-0.24181437;9.78989-0.67184544;-0.7405801;-0.012839747
0.079457566;-0.24959552;9.812037-0.67280763;-0.7396967;-0.013367798
0.059106853;-0.24121583;9.789292-0.6741847;-0.7384277;-0.01412477
0.059106853;-0.24121583;9.789292-0.66772974;-0.7442662;-0.014307612
0.07167641;-0.23702596;9.785102-0.66567796;-0.7461224;-0.013197307
0.07466917;-0.24361002;9.810242-0.66614044;-0.7457051;-0.013447283
0.07466917;-0.24361002;9.810242-0.6660133;-0.7458185;-0.013451066
0.079457566;-0.24839842;9.81084-0.6660797;-0.7457586;-0.0134871425
0.08065467;-0.25498247;9.815628-0.66679627;-0.7451109;-0.013876849
0.08065467;-0.25498247;9.815628-0.6732924;-0.73925006;-0.013671222
0.08065467;-0.22924481;9.812037-0.6699542;-0.74230814;-0.011836008
0.07526772;-0.22864626;9.805453-0.6705266;-0.74178594;-0.012150136
0.07526772;-0.22864626;9.805453-0.66696477;-0.7449885;-0.012252153
0.07227496;-0.23283611;9.8042555-0.66790026;-0.7441416;-0.012748603
0.064493805;-0.23403321;9.781511-0.66906506;-0.74308354;-0.013367635
0.064493805;-0.23403321;9.781511-0.66937375;-0.74280566;-0.0133589525
0.07466917;-0.2208651;9.781511-0.66637474;-0.7455245;-0.01174693
0.07885902;-0.22325931;9.811439-0.6661295;-0.7457456;-0.011615455
0.07885902;-0.22325931;9.811439-0.6728013;-0.7397349;-0.011425059
0.07287352;-0.24241292;9.802461-0.6760665;-0.7367224;-0.0131929815
0.07826047;-0.23163901;9.790489-0.67402625;-0.7386084;-0.012087336
0.07826047;-0.23163901;9.790489-0.68362296;-0.72973996;-0.0118007995
0.08963293;-0.22924481;9.7863-0.6819247;-0.73134136;-0.010885964
0.08245032;-0.24241292;9.792884-0.6845108;-0.7288993;-0.0122799855
0.08245032;-0.24241292;9.792884-0.65801567;-0.7528904;-0.013096934
0.07107786;-0.24181437;9.807249-0.6592642;-0.7517855;-0.013758541
0.07407062;-0.23642741;9.824607-0.65812355;-0.752795;-0.013154089
0.07407062;-0.23642741;9.824607-0.6780005;-0.73495394;-0.012574889
0.07287352;-0.23822308;9.811439-0.67841405;-0.7345684;-0.012796568
0.079457566;-0.25378537;9.793482-0.67970496;-0.73336166;-0.01348946
0.079457566;-0.25378537;9.793482-0.6763766;-0.7364304;-0.013595984
0.080056116;-0.23463176;9.798869-0.67376566;-0.73884463;-0.0121868495
0.08843583;-0.22625206;9.800665-0.67163575;-0.7407992;-0.011041157
0.08843583;-0.22625206;9.800665-0.6621981;-0.7492432;-0.01132125
0.07885902;-0.24899697;9.7863-0.666417;-0.74545527;-0.013596877
0.08125322;-0.2621651;9.775525-0.66790795;-0.74410444;-0.014404191
0.08125322;-0.2621651;9.775525-0.6772941;-0.7355772;-0.0140974885
0.07407062;-0.23463176;9.78989-0.67444605;-0.7382168;-0.012589771
0.08664017;-0.24121583;9.770139-0.6738301;-0.73878455;-0.01226449
0.08664017;-0.24121583;9.770139-0.6716307;-0.74078345;-0.0123333465
0.063895255;-0.25019407;9.824008-0.6753889;-0.73732156;-0.0143850995
0.056114104;-0.25258827;9.816826-0.67664546;-0.7361546;-0.015073576
0.056114104;-0.25258827;9.816826-0.6857795;-0.72765887;-0.014802769
0.08245032;-0.24779987;9.762358-0.68202347;-0.7312183;-0.012800466
0.08304887;-0.23582886;9.809045-0.6802533;-0.7328812;-0.0118605085
0.08304887;-0.23582886;9.809045-0.69396347;-0.71991944;-0.011432805
0.080056116;-0.23702596;9.7863-0.6945217;-0.719376;-0.011741933
0.08125322;-0.24181437;9.809643-0.6949282;-0.71897954;-0.011967247
0.08125322;-0.24181437;9.809643-0.6812691;-0.731928;-0.012399578
0.08903438;-0.23702596;9.832388-0.67962486;-0.73346937;-0.011527343
0.08065467;-0.23463176;9.8276-0.6803497;-0.7327908;-0.0119116185
0.08065467;-0.23463176;9.8276-0.6713532;-0.74103737;-0.012182337
0.060902506;-0.24181437;9.80665-0.6746972;-0.73796165;-0.014006716
0.063296705;-0.24241292;9.81084-0.67447925;-0.7381633;-0.013887498
0.063296705;-0.24241292;9.81084-0.66964024;-0.742553;-0.014027182
0.06988076;-0.23403321;9.812037-0.66766286;-0.7443502;-0.012998919
0.07586627;-0.24839842;9.800066-0.668933;-0.7431972;-0.013659048
0.07586627;-0.24839842;9.800066-0.6931614;-0.72066706;-0.012900421
0.07407062;-0.25498247;9.802461-0.6941878;-0.7196678;-0.013474552
0.06748656;-0.23223756;9.820416-0.6921054;-0.7216915;-0.012310686
0.06748656;-0.23223756;9.820416-0.6815553;-0.7316579;-0.012618875
0.064493805;-0.23163901;9.805453-0.6818796;-0.7313526;-0.012792146
0.08903438;-0.24899697;9.800066-0.6811653;-0.73202455;-0.012410606
0.08903438;-0.24899697;9.800066-0.67536384;-0.7373771;-0.012599309
0.06928221;-0.24959552;9.81503-0.6777623;-0.73514944;-0.013910619
0.07227496;-0.24540567;9.792285-0.67691565;-0.73593765;-0.013447241
0.07227496;-0.24540567;9.792285-0.6803106;-0.73280245;-0.013343611
0.08424597;-0.25318682;9.788095-0.67989355;-0.73319364;-0.013113547
0.08484452;-0.23223756;9.815628-0.67706555;-0.7358319;-0.011557334
0.08484452;-0.23223756;9.815628-0.682508;-0.73078936;-0.011390985
0.07885902;-0.22146365;9.827001-0.6818025;-0.7314533;-0.011012928
0.07885902;-0.22146365;9.827001-0.6658009;-0.7460413;-0.011470093
0.080056116;-0.24540567;9.78989-0.6689382;-0.74320143;-0.013159826
0.07107786;-0.24361002;9.768343-0.669828;-0.742391;-0.013640383
0.07107786;-0.24361002;9.768343-0.67944753;-0.73360264;-0.01335122
0.09382278;-0.23523031;9.790489-0.6755064;-0.73726857;-0.011240502
0.09142858;-0.24899697;9.792884-0.6776178;-0.7353102;-0.012369839
0.09142858;-0.24899697;9.792884-0.66457903;-0.7471085;-0.012791558
0.08783727;-0.25438392;9.787497-0.66574895;-0.74605507;-0.0134157725
0.07526772;-0.24600422;9.782708-0.66614395;-0.74569863;-0.013626685
0.07526772;-0.24600422;9.782708-0.6790916;-0.73393434;-0.01323123
0.07047931;-0.24001873;9.79827-0.6788503;-0.7341598;-0.013101009
0.07227496;-0.24600422;9.788693-0.6794412;-0.73360723;-0.0134199625
0.07227496;-0.24600422;9.788693-0.6794412;-0.73360723;-0.0134199625
0.08065467;-0.24600422;9.81922-0.67835295;-0.73462415;-0.012832821
0.08723872;-0.25558102;9.80665-0.67883927;-0.73417014;-0.013095081
0.08723872;-0.25558102;9.80665-0.682052;-0.73118824;-0.012988784
0.080056116;-0.24720132;9.790489-0.68186986;-0.7313599;-0.012890599
0.08424597;-0.24301147;9.768343-0.6808584;-0.732311;-0.012346044
0.08424597;-0.24301147;9.768343-0.650621;-0.75928646;-0.013277905
0.08783727;-0.21906945;9.7958765-0.6467273;-0.7626383;-0.011256162
0.063895255;-0.2208651;9.81503-0.6498387;-0.75996315;-0.012870846
0.063895255;-0.2208651;9.81503-0.6639121;-0.74770606;-0.012503409
0.07766192;-0.23822308;9.7958765-0.6646483;-0.747045;-0.012897826
0.07586627;-0.23942018;9.7958765-0.66502494;-0.74670625;-0.013099755
0.07586627;-0.23942018;9.7958765-0.6657295;-0.74607843;-0.013078954
0.08304887;-0.23523031;9.78989-0.66434616;-0.74732345;-0.01232087
0.07766192;-0.23702596;9.7803135-0.6652381;-0.7465213;-0.012809535
0.07766192;-0.23702596;9.7803135-0.6850639;-0.7283806;-0.012212464
0.08783727;-0.24959552;9.799467-0.68539613;-0.72806484;-0.012400511
0.07347207;-0.22984336;9.800665-0.6846167;-0.7288051;-0.011959475
0.07347207;-0.22984336;9.800665-0.6573461;-0.75348103;-0.012742609
0.06688801;-0.23882163;9.801862-0.65937126;-0.75169057;-0.0138153285
0.08604162;-0.24720132;9.785701-0.65825915;-0.7526752;-0.013225892
0.08604162;-0.24720132;9.785701-0.6754014;-0.7373412;-0.01268781
0.09083003;-0.25079262;9.802461-0.67526126;-0.7374708;-0.012610939
0.08185177;-0.23523031;9.834184-0.67423964;-0.7384144;-0.012050795
0.08185177;-0.23523031;9.834184-0.67341137;-0.7391695;-0.012075752
0.064493805;-0.23463176;9.776723-0.67559797;-0.7371515;-0.013234216
0.07526772;-0.24420857;9.801263-0.675499;-0.737243;-0.013181752
0.07526772;-0.24420857;9.801263-0.6496279;-0.76012427;-0.013950535
0.06748656;-0.24540567;9.785102-0.6507512;-0.75915164;-0.014551013
0.07706337;-0.22505496;9.762358-0.64685565;-0.7625105;-0.012472181
0.07706337;-0.22505496;9.762358-0.6671744;-0.74480647;-0.011903648
0.08544307;-0.2184709;9.76535-0.6652739;-0.7465201;-0.010880293
0.08125322;-0.22864626;9.834184-0.6669999;-0.7449642;-0.011809562
0.08125322;-0.22864626;9.834184-0.6742164;-0.7384428;-0.011598312
0.07167641;-0.22385786;9.80665-0.6747838;-0.73791933;-0.011912627
0.08783727;-0.24839842;9.811439-0.67602485;-0.73677117;-0.012600864
0.08783727;-0.24839842;9.811439-0.66565174;-0.74615055;-0.0129311895
0.09262568;-0.24301147;9.802461-0.6643944;-0.7472819;-0.012247752
0.09023148;-0.23044191;9.794679-0.6630207;-0.7485127;-0.011502505
0.09023148;-0.23044191;9.794679-0.6718219;-0.74062747;-0.011235909
0.08903438;-0.24420857;9.768942-0.6738832;-0.7387351;-0.012325457
0.07167641;-0.23882163;9.807249-0.67520344;-0.7375165;-0.013024932
